time	V(g1)	V(out)
7.471019466690842e-004	-2.190888e-001	1.592486e+000
7.481019466690842e-004	-2.196090e-001	1.592157e+000
7.491019466690842e-004	-2.199125e-001	1.591416e+000
7.501019466690843e-004	-2.199989e-001	1.590255e+000
7.511019466690843e-004	-2.198682e-001	1.588661e+000
7.521019466690843e-004	-2.195205e-001	1.586620e+000
7.531019466690843e-004	-2.189562e-001	1.584110e+000
7.541019466690844e-004	-2.181758e-001	1.581107e+000
7.551019466690844e-004	-2.171801e-001	1.577581e+000
7.561019466690844e-004	-2.159701e-001	1.573500e+000
7.571019466690844e-004	-2.145469e-001	1.568825e+000
7.581019466690844e-004	-2.129120e-001	1.563516e+000
7.591019466690845e-004	-2.110669e-001	1.557528e+000
7.601019466690845e-004	-2.090136e-001	1.550813e+000
7.611019466690845e-004	-2.067540e-001	1.543320e+000
7.621019466690845e-004	-2.042904e-001	1.534994e+000
7.631019466690839e-004	-2.016252e-001	1.525780e+000
7.641019466690839e-004	-1.987609e-001	1.515618e+000
7.651019466690840e-004	-1.957005e-001	1.504447e+000
7.661019466690840e-004	-1.924470e-001	1.492205e+000
7.671019466690840e-004	-1.890036e-001	1.478828e+000
7.681019466690840e-004	-1.853736e-001	1.464252e+000
7.691019466690841e-004	-1.815607e-001	1.448410e+000
7.701019466690841e-004	-1.775687e-001	1.431238e+000
7.711019466690841e-004	-1.734014e-001	1.412671e+000
7.721019466690841e-004	-1.690629e-001	1.392645e+000
7.731019466690842e-004	-1.645576e-001	1.371096e+000
7.741019466690842e-004	-1.598899e-001	1.347964e+000
7.751019466690842e-004	-1.550645e-001	1.323188e+000
7.761019466690842e-004	-1.500860e-001	1.296711e+000
7.771019466690843e-004	-1.449593e-001	1.268479e+000
7.781019466690843e-004	-1.396897e-001	1.238440e+000
7.791019466690843e-004	-1.342821e-001	1.206548e+000
7.801019466690843e-004	-1.287421e-001	1.172759e+000
7.811019466690844e-004	-1.230749e-001	1.137034e+000
7.821019466690844e-004	-1.172864e-001	1.099338e+000
7.831019466690844e-004	-1.113821e-001	1.059642e+000
7.841019466690844e-004	-1.053678e-001	1.017924e+000
7.851019466690845e-004	-9.924959e-002	9.741639e-001
7.861019466690845e-004	-9.303342e-002	9.283511e-001
7.871019466690845e-004	-8.672544e-002	8.804799e-001
7.881019466690839e-004	-8.033186e-002	8.305514e-001
7.891019466690839e-004	-7.385901e-002	7.785736e-001
7.901019466690839e-004	-6.731327e-002	7.245613e-001
7.911019466690839e-004	-6.070110e-002	6.685365e-001
7.921019466690840e-004	-5.402903e-002	6.105286e-001
7.931019466690840e-004	-4.730363e-002	5.505742e-001
7.941019466690840e-004	-4.053155e-002	4.887174e-001
7.951019466690840e-004	-3.371948e-002	4.250096e-001
7.961019466690841e-004	-2.687412e-002	3.595098e-001
7.971019466690841e-004	-2.000225e-002	2.922843e-001
7.981019466690841e-004	-1.311063e-002	2.234068e-001
7.991019466690841e-004	-6.206076e-003	1.529581e-001
8.001019466690842e-004	7.046036e-004	8.102623e-002
8.011019466690842e-004	7.614587e-003	7.705912e-003
8.021019466690842e-004	1.451706e-002	-6.690129e-002
8.031019466690842e-004	2.140520e-002	-1.426874e-001
8.041019466690843e-004	2.827222e-002	-2.195383e-001
8.051019466690843e-004	3.511133e-002	-2.973340e-001
8.061019466690843e-004	4.191580e-002	-3.759488e-001
8.071019466690843e-004	4.867890e-002	-4.552521e-001
8.081019466690844e-004	5.539396e-002	-5.351081e-001
8.091019466690844e-004	6.205435e-002	-6.153768e-001
8.101019466690844e-004	6.865351e-002	-6.959143e-001
8.111019466690844e-004	7.518491e-002	-7.765728e-001
8.121019466690845e-004	8.164211e-002	-8.572018e-001
8.131019466690838e-004	8.801874e-002	-9.376477e-001
8.141019466690839e-004	9.430851e-002	-1.017755e+000
8.151019466690839e-004	1.005052e-001	-1.097367e+000
8.161019466690839e-004	1.066027e-001	-1.176326e+000
8.171019466690839e-004	1.125950e-001	-1.254471e+000
8.181019466690840e-004	1.184762e-001	-1.331645e+000
8.191019466690840e-004	1.242405e-001	-1.407688e+000
8.201019466690840e-004	1.298821e-001	-1.482444e+000
8.211019466690840e-004	1.353956e-001	-1.555755e+000
8.221019466690841e-004	1.407755e-001	-1.627468e+000
8.231019466690841e-004	1.460164e-001	-1.697430e+000
8.241019466690841e-004	1.511132e-001	-1.765493e+000
8.251019466690841e-004	1.560609e-001	-1.831511e+000
8.261019466690841e-004	1.608546e-001	-1.895342e+000
8.271019466690842e-004	1.654896e-001	-1.956850e+000
8.281019466690842e-004	1.699612e-001	-2.015901e+000
8.291019466690842e-004	1.742651e-001	-2.072369e+000
8.301019466690842e-004	1.783970e-001	-2.126131e+000
8.311019466690843e-004	1.823528e-001	-2.177072e+000
8.321019466690843e-004	1.861287e-001	-2.225082e+000
8.331019466690843e-004	1.897209e-001	-2.270058e+000
8.341019466690843e-004	1.931259e-001	-2.311905e+000
8.351019466690844e-004	1.963403e-001	-2.350534e+000
8.361019466690844e-004	1.993609e-001	-2.385864e+000
8.371019466690844e-004	2.021848e-001	-2.417820e+000
8.381019466690839e-004	2.048092e-001	-2.446338e+000
8.391019466690839e-004	2.072314e-001	-2.471359e+000
8.401019466690839e-004	2.094491e-001	-2.492835e+000
8.411019466690840e-004	2.114601e-001	-2.510724e+000
8.421019466690840e-004	2.132624e-001	-2.524994e+000
8.431019466690840e-004	2.148543e-001	-2.535619e+000
8.441019466690840e-004	2.162341e-001	-2.542586e+000
8.451019466690841e-004	2.174006e-001	-2.545885e+000
8.461019466690841e-004	2.183524e-001	-2.545519e+000
8.471019466690841e-004	2.190888e-001	-2.541496e+000
8.481019466690841e-004	2.196090e-001	-2.533834e+000
8.491019466690842e-004	2.199125e-001	-2.522560e+000
8.501019466690842e-004	2.199989e-001	-2.507707e+000
8.511019466690842e-004	2.198682e-001	-2.489317e+000
8.521019466690842e-004	2.195205e-001	-2.467441e+000
8.531019466690843e-004	2.189562e-001	-2.442134e+000
8.541019466690843e-004	2.181758e-001	-2.413461e+000
8.551019466690843e-004	2.171801e-001	-2.381494e+000
8.561019466690843e-004	2.159701e-001	-2.346310e+000
8.571019466690844e-004	2.145469e-001	-2.307995e+000
8.581019466690844e-004	2.129120e-001	-2.266640e+000
8.591019466690844e-004	2.110669e-001	-2.222340e+000
8.601019466690844e-004	2.090136e-001	-2.175200e+000
8.611019466690845e-004	2.067540e-001	-2.125325e+000
8.621019466690845e-004	2.042904e-001	-2.072828e+000
8.631019466690839e-004	2.016252e-001	-2.017828e+000
8.641019466690839e-004	1.987609e-001	-1.960443e+000
8.651019466690839e-004	1.957005e-001	-1.900800e+000
8.661019466690839e-004	1.924470e-001	-1.839026e+000
8.671019466690840e-004	1.890036e-001	-1.775254e+000
8.681019466690840e-004	1.853736e-001	-1.709616e+000
8.691019466690840e-004	1.815607e-001	-1.642249e+000
8.701019466690840e-004	1.775687e-001	-1.573290e+000
8.711019466690841e-004	1.734014e-001	-1.502879e+000
8.721019466690841e-004	1.690629e-001	-1.431157e+000
8.731019466690841e-004	1.645576e-001	-1.358264e+000
8.741019466690841e-004	1.598899e-001	-1.284341e+000
8.751019466690841e-004	1.550645e-001	-1.209530e+000
8.761019466690842e-004	1.500860e-001	-1.133972e+000
8.771019466690842e-004	1.449593e-001	-1.057805e+000
8.781019466690842e-004	1.396897e-001	-9.811693e-001
8.791019466690842e-004	1.342821e-001	-9.042010e-001
8.801019466690843e-004	1.287421e-001	-8.270354e-001
8.811019466690843e-004	1.230749e-001	-7.498051e-001
8.821019466690843e-004	1.172864e-001	-6.726405e-001
8.831019466690843e-004	1.113821e-001	-5.956688e-001
8.841019466690844e-004	1.053678e-001	-5.190142e-001
8.851019466690844e-004	9.924959e-002	-4.427975e-001
8.861019466690844e-004	9.303342e-002	-3.671354e-001
8.871019466690844e-004	8.672544e-002	-2.921411e-001
8.881019466690838e-004	8.033186e-002	-2.179232e-001
8.891019466690838e-004	7.385901e-002	-1.445861e-001
8.901019466690839e-004	6.731327e-002	-7.222947e-002
8.911019466690839e-004	6.070110e-002	-9.481343e-004
8.921019466690839e-004	5.402903e-002	6.916807e-002
8.931019466690839e-004	4.730363e-002	1.380344e-001
8.941019466690840e-004	4.053155e-002	2.055716e-001
8.951019466690840e-004	3.371948e-002	2.717055e-001
8.961019466690840e-004	2.687412e-002	3.363677e-001
8.971019466690840e-004	2.000225e-002	3.994953e-001
8.981019466690841e-004	1.311063e-002	4.610310e-001
8.991019466690841e-004	6.206076e-003	5.209231e-001
9.001019466690841e-004	-7.046036e-004	5.791260e-001
9.011019466690841e-004	-7.614587e-003	6.355992e-001
9.021019466690842e-004	-1.451706e-002	6.903084e-001
9.031019466690842e-004	-2.140520e-002	7.432247e-001
9.041019466690842e-004	-2.827222e-002	7.943249e-001
9.051019466690842e-004	-3.511133e-002	8.435913e-001
9.061019466690843e-004	-4.191580e-002	8.910117e-001
9.071019466690843e-004	-4.867890e-002	9.365792e-001
9.081019466690843e-004	-5.539396e-002	9.802922e-001
9.091019466690843e-004	-6.205435e-002	1.022154e+000
9.101019466690843e-004	-6.865351e-002	1.062173e+000
9.111019466690844e-004	-7.518491e-002	1.100362e+000
9.121019466690844e-004	-8.164211e-002	1.136739e+000
9.131019466690839e-004	-8.801874e-002	1.171326e+000
9.141019466690839e-004	-9.430851e-002	1.204149e+000
9.151019466690839e-004	-1.005052e-001	1.235238e+000
9.161019466690840e-004	-1.066027e-001	1.264628e+000
9.171019466690840e-004	-1.125950e-001	1.292354e+000
9.181019466690840e-004	-1.184762e-001	1.318458e+000
9.191019466690840e-004	-1.242405e-001	1.342982e+000
9.201019466690840e-004	-1.298821e-001	1.365973e+000
9.211019466690841e-004	-1.353956e-001	1.387478e+000
9.221019466690841e-004	-1.407755e-001	1.407549e+000
9.231019466690841e-004	-1.460164e-001	1.426235e+000
9.241019466690841e-004	-1.511132e-001	1.443592e+000
9.251019466690842e-004	-1.560609e-001	1.459673e+000
9.261019466690842e-004	-1.608546e-001	1.474534e+000
9.271019466690842e-004	-1.654896e-001	1.488229e+000
9.281019466690842e-004	-1.699612e-001	1.500815e+000
9.291019466690843e-004	-1.742651e-001	1.512346e+000
9.301019466690843e-004	-1.783970e-001	1.522879e+000
9.311019466690843e-004	-1.823528e-001	1.532467e+000
9.321019466690843e-004	-1.861287e-001	1.541163e+000
9.331019466690844e-004	-1.897209e-001	1.549019e+000
9.341019466690844e-004	-1.931259e-001	1.556085e+000
9.351019466690844e-004	-1.963403e-001	1.562409e+000
9.361019466690844e-004	-1.993609e-001	1.568035e+000
9.371019466690845e-004	-2.021848e-001	1.573008e+000
9.381019466690838e-004	-2.048092e-001	1.577368e+000
9.391019466690839e-004	-2.072314e-001	1.581151e+000
9.401019466690839e-004	-2.094491e-001	1.584392e+000
9.411019466690839e-004	-2.114601e-001	1.587121e+000
9.421019466690839e-004	-2.132624e-001	1.589366e+000
9.431019466690840e-004	-2.148543e-001	1.591148e+000
9.441019466690840e-004	-2.162341e-001	1.592487e+000
9.451019466690840e-004	-2.174006e-001	1.593397e+000
9.461019466690840e-004	-2.183524e-001	1.593890e+000
9.471019466690841e-004	-2.190888e-001	1.593972e+000
9.481019466690841e-004	-2.196090e-001	1.593643e+000
9.491019466690841e-004	-2.199125e-001	1.592902e+000
9.501019466690841e-004	-2.199989e-001	1.591741e+000
9.511019466690842e-004	-2.198682e-001	1.590149e+000
9.521019466690842e-004	-2.195205e-001	1.588109e+000
9.531019466690842e-004	-2.189562e-001	1.585602e+000
9.541019466690842e-004	-2.181758e-001	1.582601e+000
9.551019466690842e-004	-2.171801e-001	1.579078e+000
9.561019466690843e-004	-2.159701e-001	1.575000e+000
9.571019466690843e-004	-2.145469e-001	1.570328e+000
9.581019466690843e-004	-2.129120e-001	1.565024e+000
9.591019466690843e-004	-2.110669e-001	1.559040e+000
9.601019466690844e-004	-2.090136e-001	1.552330e+000
9.611019466690844e-004	-2.067540e-001	1.544842e+000
9.621019466690844e-004	-2.042904e-001	1.536523e+000
9.631019466690838e-004	-2.016252e-001	1.527315e+000
9.641019466690838e-004	-1.987609e-001	1.517159e+000
9.651019466690838e-004	-1.957005e-001	1.505995e+000
9.661019466690839e-004	-1.924470e-001	1.493760e+000
9.671019466690839e-004	-1.890036e-001	1.480391e+000
9.681019466690839e-004	-1.853736e-001	1.465822e+000
9.691019466690839e-004	-1.815607e-001	1.449988e+000
9.701019466690840e-004	-1.775687e-001	1.432825e+000
9.711019466690840e-004	-1.734014e-001	1.414267e+000
9.721019466690840e-004	-1.690629e-001	1.394249e+000
9.731019466690840e-004	-1.645576e-001	1.372710e+000
9.741019466690841e-004	-1.598899e-001	1.349586e+000
9.751019466690841e-004	-1.550645e-001	1.324820e+000
9.761019466690841e-004	-1.500860e-001	1.298353e+000
9.771019466690840e-004	-1.449593e-001	1.270131e+000
9.781019466690839e-004	-1.396897e-001	1.240102e+000
9.791019466690839e-004	-1.342821e-001	1.208221e+000
9.801019466690838e-004	-1.287421e-001	1.174442e+000
9.811019466690837e-004	-1.230749e-001	1.138727e+000
9.821019466690836e-004	-1.172864e-001	1.101042e+000
9.831019466690835e-004	-1.113821e-001	1.061357e+000
9.841019466690834e-004	-1.053678e-001	1.019649e+000
9.851019466690834e-004	-9.924959e-002	9.759001e-001
9.861019466690833e-004	-9.303342e-002	9.300982e-001
9.871019466690832e-004	-8.672544e-002	8.822378e-001
9.881019466690831e-004	-8.033186e-002	8.323202e-001
9.891019466690830e-004	-7.385901e-002	7.803531e-001
9.901019466690829e-004	-6.731327e-002	7.263516e-001
9.911019466690828e-004	-6.070110e-002	6.703376e-001
9.921019466690828e-004	-5.402903e-002	6.123403e-001
9.931019466690827e-004	-4.730363e-002	5.523964e-001
9.941019466690826e-004	-4.053155e-002	4.905499e-001
9.951019466690825e-004	-3.371948e-002	4.268524e-001
9.961019466690824e-004	-2.687412e-002	3.613627e-001
9.971019466690823e-004	-2.000225e-002	2.941471e-001
9.981019466690823e-004	-1.311063e-002	2.252794e-001
9.991019466690822e-004	-6.206076e-003	1.548772e-001
1.000000000000000e-003	-2.694223e-016	9.066454e-002
