Freq.	V(out)
1.36144468246550e+008	(-1.18441194123881e+001dB,8.72235406681090e+001°)
1.36458313658847e+008	(-1.18641992401229e+001dB,8.72108647120724e+001°)
1.36772882559540e+008	(-1.18842795393212e+001dB,8.71981742092301e+001°)
1.37088176616440e+008	(-1.19043603114673e+001dB,8.71854690941438e+001°)
1.37404197501206e+008	(-1.19244415582625e+001dB,8.71727493012727e+001°)
1.37720946889349e+008	(-1.19445232815136e+001dB,8.71600147649931e+001°)
1.38038426460243e+008	(-1.19646054829118e+001dB,8.71472654196366e+001°)
1.38356637897132e+008	(-1.19846881639252e+001dB,8.71345011995084e+001°)
1.38675582887143e+008	(-1.20047713266169e+001dB,8.71217220387448e+001°)
1.38995263121289e+008	(-1.20248549725519e+001dB,8.71089278715033e+001°)
1.39315680294484e+008	(-1.20449391036150e+001dB,8.70961186318196e+001°)
1.39636836105548e+008	(-1.20650237213584e+001dB,8.70832942537212e+001°)
1.39958732257216e+008	(-1.20851088276521e+001dB,8.70704546711140e+001°)
1.40281370456149e+008	(-1.21051944242490e+001dB,8.70575998178573e+001°)
1.40604752412945e+008	(-1.21252805130015e+001dB,8.70447296277266e+001°)
1.40928879842141e+008	(-1.21453670955913e+001dB,8.70318440344596e+001°)
1.41253754462229e+008	(-1.21654541739590e+001dB,8.70189429716817e+001°)
1.41579377995661e+008	(-1.21855417497673e+001dB,8.70060263729987e+001°)
1.41905752168862e+008	(-1.22056298249892e+001dB,8.69930941718950e+001°)
1.42232878712235e+008	(-1.22257184014262e+001dB,8.69801463018162e+001°)
1.42560759360172e+008	(-1.22458074808158e+001dB,8.69671826961504e+001°)
1.42889395851063e+008	(-1.22658970651489e+001dB,8.69542032881735e+001°)
1.43218789927307e+008	(-1.22859871561923e+001dB,8.69412080111310e+001°)
1.43548943335318e+008	(-1.23060777560162e+001dB,8.69281967981473e+001°)
1.43879857825537e+008	(-1.23261688662042e+001dB,8.69151695823597e+001°)
1.44211535152439e+008	(-1.23462604888522e+001dB,8.69021262967494e+001°)
1.44543977074545e+008	(-1.23663526259360e+001dB,8.68890668742476e+001°)
1.44877185354428e+008	(-1.23864452791038e+001dB,8.68759912477705e+001°)
1.45211161758726e+008	(-1.24065384506670e+001dB,8.68628993500522e+001°)
1.45545908058148e+008	(-1.24266321422442e+001dB,8.68497911138726e+001°)
1.45881426027486e+008	(-1.24467263559066e+001dB,8.68366664718643e+001°)
1.46217717445623e+008	(-1.24668210936052e+001dB,8.68235253566089e+001°)
1.46554784095543e+008	(-1.24869163573772e+001dB,8.68103677006022e+001°)
1.46892627764338e+008	(-1.25070121491909e+001dB,8.67971934362795e+001°)
1.47231250243223e+008	(-1.25271084708946e+001dB,8.67840024960241e+001°)
1.47570653327540e+008	(-1.25472053246782e+001dB,8.67707948120902e+001°)
1.47910838816772e+008	(-1.25673027125583e+001dB,8.67575703166884e+001°)
1.48251808514546e+008	(-1.25874006363802e+001dB,8.67443289419845e+001°)
1.48593564228651e+008	(-1.26074990983778e+001dB,8.67310706200072e+001°)
1.48936107771042e+008	(-1.26275981005102e+001dB,8.67177952827574e+001°)
1.49279440957850e+008	(-1.26476976448185e+001dB,8.67045028621486e+001°)
1.49623565609394e+008	(-1.26677977335250e+001dB,8.66911932899910e+001°)
1.49968483550188e+008	(-1.26878983684276e+001dB,8.66778664980901e+001°)
1.50314196608952e+008	(-1.27079995519074e+001dB,8.66645224180818e+001°)
1.50660706618624e+008	(-1.27281012859708e+001dB,8.66511609815885e+001°)
1.51008015416365e+008	(-1.27482035727029e+001dB,8.66377821201453e+001°)
1.51356124843571e+008	(-1.27683064142162e+001dB,8.66243857652072e+001°)
1.51705036745883e+008	(-1.27884098126502e+001dB,8.66109718481500e+001°)
1.52054752973199e+008	(-1.28085137703194e+001dB,8.65975403002452e+001°)
1.52405275379678e+008	(-1.28286182891664e+001dB,8.65840910527490e+001°)
1.52756605823756e+008	(-1.28487233715563e+001dB,8.65706240367732e+001°)
1.53108746168152e+008	(-1.28688290195317e+001dB,8.65571391834051e+001°)
1.53461698279878e+008	(-1.28889352353578e+001dB,8.65436364236198e+001°)
1.53815464030252e+008	(-1.29090420213224e+001dB,8.65301156883119e+001°)
1.54170045294905e+008	(-1.29291493794421e+001dB,8.65165769083426e+001°)
1.54525443953790e+008	(-1.29492573121484e+001dB,8.65030200144290e+001°)
1.54881661891197e+008	(-1.29693658216010e+001dB,8.64894449372545e+001°)
1.55238700995757e+008	(-1.29894749100301e+001dB,8.64758516074132e+001°)
1.55596563160456e+008	(-1.30095845797359e+001dB,8.64622399554101e+001°)
1.55955250282643e+008	(-1.30296948329419e+001dB,8.64486099116841e+001°)
1.56314764264043e+008	(-1.30498056720852e+001dB,8.64349614065616e+001°)
1.56675107010763e+008	(-1.30699170993320e+001dB,8.64212943703334e+001°)
1.57036280433303e+008	(-1.30900291171571e+001dB,8.64076087331622e+001°)
1.57398286446570e+008	(-1.31101417276687e+001dB,8.63939044251896e+001°)
1.57761126969882e+008	(-1.31302549333297e+001dB,8.63801813764213e+001°)
1.58124803926986e+008	(-1.31503687365716e+001dB,8.63664395167887e+001°)
1.58489319246059e+008	(-1.31704831396518e+001dB,8.63526787761704e+001°)
1.58854674859725e+008	(-1.31905981449875e+001dB,8.63388990843397e+001°)
1.59220872705064e+008	(-1.32107137549166e+001dB,8.63251003710018e+001°)
1.59587914723620e+008	(-1.32308299718876e+001dB,8.63112825657638e+001°)
1.59955802861414e+008	(-1.32509467983161e+001dB,8.62974455981572e+001°)
1.60324539068951e+008	(-1.32710642366325e+001dB,8.62835893976299e+001°)
1.60694125301234e+008	(-1.32911822892806e+001dB,8.62697138935462e+001°)
1.61064563517773e+008	(-1.33113009586713e+001dB,8.62558190151940e+001°)
1.61435855682595e+008	(-1.33314202473685e+001dB,8.62419046917555e+001°)
1.61808003764253e+008	(-1.33515401577149e+001dB,8.62279708523649e+001°)
1.62181009735839e+008	(-1.33716606923454e+001dB,8.62140174260290e+001°)
1.62554875574994e+008	(-1.33917818535802e+001dB,8.62000443417203e+001°)
1.62929603263918e+008	(-1.34119036440761e+001dB,8.61860515282768e+001°)
1.63305194789379e+008	(-1.34320260664071e+001dB,8.61720389144660e+001°)
1.63681652142726e+008	(-1.34521491230643e+001dB,8.61580064289849e+001°)
1.64058977319899e+008	(-1.34722728164110e+001dB,8.61439540004665e+001°)
1.64437172321438e+008	(-1.34923971493260e+001dB,8.61298815573809e+001°)
1.64816239152496e+008	(-1.35125221240989e+001dB,8.61157890282044e+001°)
1.65196179822846e+008	(-1.35326477435321e+001dB,8.61016763412505e+001°)
1.65576996346898e+008	(-1.35527740102974e+001dB,8.60875434247686e+001°)
1.65958690743701e+008	(-1.35729009267548e+001dB,8.60733902069704e+001°)
1.66341265036961e+008	(-1.35930284956815e+001dB,8.60592166159191e+001°)
1.66724721255051e+008	(-1.36131567197240e+001dB,8.60450225796128e+001°)
1.67109061431015e+008	(-1.36332856015797e+001dB,8.60308080259564e+001°)
1.67494287602588e+008	(-1.36534151437256e+001dB,8.60165728828023e+001°)
1.67880401812200e+008	(-1.36735453492297e+001dB,8.60023170778280e+001°)
1.68267406106990e+008	(-1.36936762203985e+001dB,8.59880405387393e+001°)
1.68655302538818e+008	(-1.37138077602172e+001dB,8.59737431930539e+001°)
1.69044093164270e+008	(-1.37339399712700e+001dB,8.59594249682628e+001°)
1.69433780044676e+008	(-1.37540728562792e+001dB,8.59450857917496e+001°)
1.69824365246118e+008	(-1.37742064181030e+001dB,8.59307255907904e+001°)
1.70215850839438e+008	(-1.37943406594677e+001dB,8.59163442925939e+001°)
1.70608238900255e+008	(-1.38144755831458e+001dB,8.59019418242742e+001°)
1.71001531508972e+008	(-1.38346111918671e+001dB,8.58875181128641e+001°)
1.71395730750785e+008	(-1.38547474886706e+001dB,8.58730730852624e+001°)
1.71790838715701e+008	(-1.38748844761982e+001dB,8.58586066683388e+001°)
1.72186857498543e+008	(-1.38950221571373e+001dB,8.58441187888676e+001°)
1.72583789198963e+008	(-1.39151605347442e+001dB,8.58296093734504e+001°)
1.72981635921452e+008	(-1.39352996114416e+001dB,8.58150783487231e+001°)
1.73380399775356e+008	(-1.39554393904816e+001dB,8.58005256411099e+001°)
1.73780082874879e+008	(-1.39755798747202e+001dB,8.57859511770046e+001°)
1.74180687339103e+008	(-1.39957210667947e+001dB,8.57713548827430e+001°)
1.74582215291992e+008	(-1.40158629699038e+001dB,8.57567366844890e+001°)
1.74984668862407e+008	(-1.40360055866798e+001dB,8.57420965083995e+001°)
1.75388050184117e+008	(-1.40561489203994e+001dB,8.57274342804467e+001°)
1.75792361395810e+008	(-1.40762929739459e+001dB,8.57127499265702e+001°)
1.76197604641104e+008	(-1.40964377503271e+001dB,8.56980433726007e+001°)
1.76603782068557e+008	(-1.41165832523317e+001dB,8.56833145443096e+001°)
1.77010895831683e+008	(-1.41367294831288e+001dB,8.56685633673222e+001°)
1.77418948088957e+008	(-1.41568764456672e+001dB,8.56537897672044e+001°)
1.77827941003833e+008	(-1.41770241431872e+001dB,8.56389936693884e+001°)
1.78237876744749e+008	(-1.41971725785392e+001dB,8.56241749992709e+001°)
1.78648757485145e+008	(-1.42173217548644e+001dB,8.56093336821149e+001°)
1.79060585403469e+008	(-1.42374716752530e+001dB,8.55944696430982e+001°)
1.79473362683192e+008	(-1.42576223427455e+001dB,8.55795828073138e+001°)
1.79887091512818e+008	(-1.42777737605838e+001dB,8.55646730997327e+001°)
1.80301774085896e+008	(-1.42979259318745e+001dB,8.55497404452530e+001°)
1.80717412601032e+008	(-1.43180788596730e+001dB,8.55347847686867e+001°)
1.81134009261899e+008	(-1.43382325471509e+001dB,8.55198059947362e+001°)
1.81551566277253e+008	(-1.43583869975112e+001dB,8.55048040480056e+001°)
1.81970085860937e+008	(-1.43785422139044e+001dB,8.54897788530132e+001°)
1.82389570231902e+008	(-1.43986981996772e+001dB,8.54747303341554e+001°)
1.82810021614213e+008	(-1.44188549580399e+001dB,8.54596584157538e+001°)
1.83231442237060e+008	(-1.44390124920675e+001dB,8.54445630220550e+001°)
1.83653834334773e+008	(-1.44591708051938e+001dB,8.54294440771602e+001°)
1.84077200146834e+008	(-1.44793299004698e+001dB,8.54143015051302e+001°)
1.84501541917885e+008	(-1.44994897813848e+001dB,8.53991352298687e+001°)
1.84926861897746e+008	(-1.45196504512091e+001dB,8.53839451752154e+001°)
1.85353162341419e+008	(-1.45398119131585e+001dB,8.53687312649223e+001°)
1.85780445509107e+008	(-1.45599741707198e+001dB,8.53534934226078e+001°)
1.86208713666224e+008	(-1.45801372269990e+001dB,8.53382315718478e+001°)
1.86637969083404e+008	(-1.46003010856957e+001dB,8.53229456360394e+001°)
1.87068214036517e+008	(-1.46204657499665e+001dB,8.53076355385594e+001°)
1.87499450806679e+008	(-1.46406312232358e+001dB,8.52923012026508e+001°)
1.87931681680263e+008	(-1.46607975090321e+001dB,8.52769425514456e+001°)
1.88364908948917e+008	(-1.46809646105054e+001dB,8.52615595080319e+001°)
1.88799134909566e+008	(-1.47011325315508e+001dB,8.52461519952968e+001°)
1.89234361864434e+008	(-1.47213012753637e+001dB,8.52307199361281e+001°)
1.89670592121051e+008	(-1.47414708452436e+001dB,8.52152632533015e+001°)
1.90107827992266e+008	(-1.47616412449892e+001dB,8.51997818694257e+001°)
1.90546071796260e+008	(-1.47818124780216e+001dB,8.51842757070646e+001°)
1.90985325856559e+008	(-1.48019845477829e+001dB,8.51687446886807e+001°)
1.91425592502044e+008	(-1.48221574580516e+001dB,8.51531887365922e+001°)
1.91866874066964e+008	(-1.48423312122302e+001dB,8.51376077730711e+001°)
1.92309172890951e+008	(-1.48625058138986e+001dB,8.51220017202661e+001°)
1.92752491319029e+008	(-1.48826812666553e+001dB,8.51063705002248e+001°)
1.93196831701627e+008	(-1.49028575740388e+001dB,8.50907140349042e+001°)
1.93642196394595e+008	(-1.49230347398398e+001dB,8.50750322461275e+001°)
1.94088587759212e+008	(-1.49432127676311e+001dB,8.50593250556488e+001°)
1.94536008162201e+008	(-1.49633916612360e+001dB,8.50435923850883e+001°)
1.94984459975739e+008	(-1.49835714241052e+001dB,8.50278341560175e+001°)
1.95433945577473e+008	(-1.50037520600165e+001dB,8.50120502898636e+001°)
1.95884467350533e+008	(-1.50239335727621e+001dB,8.49962407079517e+001°)
1.96336027683538e+008	(-1.50441159660715e+001dB,8.49804053315155e+001°)
1.96788628970618e+008	(-1.50642992435351e+001dB,8.49645440817068e+001°)
1.97242273611419e+008	(-1.50844834091416e+001dB,8.49486568795233e+001°)
1.97696964011119e+008	(-1.51046684665092e+001dB,8.49327436459120e+001°)
1.98152702580443e+008	(-1.51248544196516e+001dB,8.49168043016655e+001°)
1.98609491735670e+008	(-1.51450412722131e+001dB,8.49008387675252e+001°)
1.99067333898651e+008	(-1.51652290280033e+001dB,8.48848469641091e+001°)
1.99526231496820e+008	(-1.51854176910710e+001dB,8.48688288119013e+001°)
1.99986186963207e+008	(-1.52056072651721e+001dB,8.48527842313240e+001°)
2.00447202736448e+008	(-1.52257977542254e+001dB,8.48367131426755e+001°)
2.00909281260805e+008	(-1.52459891623098e+001dB,8.48206154661309e+001°)
2.01372424986171e+008	(-1.52661814930629e+001dB,8.48044911218222e+001°)
2.01836636368088e+008	(-1.52863747505829e+001dB,8.47883400297174e+001°)
2.02301917867759e+008	(-1.53065689389014e+001dB,8.47721621096911e+001°)
2.02768271952060e+008	(-1.53267640618343e+001dB,8.47559572815439e+001°)
2.03235701093553e+008	(-1.53469601237273e+001dB,8.47397254649031e+001°)
2.03704207770503e+008	(-1.53671571282635e+001dB,8.47234665793813e+001°)
2.04173794466884e+008	(-1.53873550796539e+001dB,8.47071805444176e+001°)
2.04644463672398e+008	(-1.54075539819676e+001dB,8.46908672793670e+001°)
2.05116217882487e+008	(-1.54277538392794e+001dB,8.46745267034798e+001°)
2.05589059598344e+008	(-1.54479546555237e+001dB,8.46581587359216e+001°)
2.06062991326930e+008	(-1.54681564351545e+001dB,8.46417632956856e+001°)
2.06538015580983e+008	(-1.54883591821162e+001dB,8.46253403017280e+001°)
2.07014134879034e+008	(-1.55085629005055e+001dB,8.46088896728812e+001°)
2.07491351745421e+008	(-1.55287675945692e+001dB,8.45924113278533e+001°)
2.07969668710299e+008	(-1.55489732686301e+001dB,8.45759051852382e+001°)
2.08449088309658e+008	(-1.55691799266510e+001dB,8.45593711635723e+001°)
2.08929613085333e+008	(-1.55893875732500e+001dB,8.45428091812016e+001°)
2.09411245585018e+008	(-1.56095962122517e+001dB,8.45262191564708e+001°)
2.09893988362281e+008	(-1.56298058482775e+001dB,8.45096010075158e+001°)
2.10377843976576e+008	(-1.56500164854452e+001dB,8.44929546524327e+001°)
2.10862814993257e+008	(-1.56702281280902e+001dB,8.44762800091842e+001°)
2.11348903983593e+008	(-1.56904407806200e+001dB,8.44595769956178e+001°)
2.11836113524778e+008	(-1.57106544474419e+001dB,8.44428455294758e+001°)
2.12324446199950e+008	(-1.57308691328205e+001dB,8.44260855284131e+001°)
2.12813904598199e+008	(-1.57510848411629e+001dB,8.44092969099601e+001°)
2.13304491314585e+008	(-1.57713015768754e+001dB,8.43924795915413e+001°)
2.13796208950151e+008	(-1.57915193443629e+001dB,8.43756334904752e+001°)
2.14289060111933e+008	(-1.58117381483112e+001dB,8.43587585239378e+001°)
2.14783047412980e+008	(-1.58319579929799e+001dB,8.43418546090535e+001°)
2.15278173472364e+008	(-1.58521788829789e+001dB,8.43249216627948e+001°)
2.15774440915193e+008	(-1.58724008227745e+001dB,8.43079596020464e+001°)
2.16271852372628e+008	(-1.58926238170394e+001dB,8.42909683435590e+001°)
2.16770410481896e+008	(-1.59128478700238e+001dB,8.42739478040310e+001°)
2.17270117886300e+008	(-1.59330729866020e+001dB,8.42568978999734e+001°)
2.17770977235242e+008	(-1.59532991714332e+001dB,8.42398185478174e+001°)
2.18272991184226e+008	(-1.59735264288255e+001dB,8.42227096639320e+001°)
2.18776162394881e+008	(-1.59937547636367e+001dB,8.42055711645080e+001°)
2.19280493534970e+008	(-1.60139841805794e+001dB,8.41884029656475e+001°)
2.19785987278408e+008	(-1.60342146842224e+001dB,8.41712049833629e+001°)
2.20292646305271e+008	(-1.60544462792662e+001dB,8.41539771335420e+001°)
2.20800473301815e+008	(-1.60746789706783e+001dB,8.41367193319306e+001°)
2.21309470960488e+008	(-1.60949127628709e+001dB,8.41194314942368e+001°)
2.21819641979946e+008	(-1.61151476609327e+001dB,8.41021135359748e+001°)
2.22330989065064e+008	(-1.61353836695338e+001dB,8.40847653726033e+001°)
2.22843514926954e+008	(-1.61556207933374e+001dB,8.40673869194733e+001°)
2.23357222282977e+008	(-1.61758590374726e+001dB,8.40499780917685e+001°)
2.23872113856758e+008	(-1.61960984066521e+001dB,8.40325388046164e+001°)
2.24388192378200e+008	(-1.62163389057151e+001dB,8.40150689730195e+001°)
2.24905460583501e+008	(-1.62365805396256e+001dB,8.39975685118557e+001°)
2.25423921215166e+008	(-1.62568233134039e+001dB,8.39800373358870e+001°)
2.25943577022021e+008	(-1.62770672319254e+001dB,8.39624753597843e+001°)
2.26464430759229e+008	(-1.62973123001218e+001dB,8.39448824981019e+001°)
2.26986485188305e+008	(-1.63175585230468e+001dB,8.39272586652698e+001°)
2.27509743077129e+008	(-1.63378059056757e+001dB,8.39096037756181e+001°)
2.28034207199964e+008	(-1.63580544531708e+001dB,8.38919177433441e+001°)
2.28559880337465e+008	(-1.63783041705487e+001dB,8.38742004825535e+001°)
2.29086765276699e+008	(-1.63985550626819e+001dB,8.38564519072603e+001°)
2.29614864811158e+008	(-1.64188071351549e+001dB,8.38386719312798e+001°)
2.30144181740772e+008	(-1.64390603926818e+001dB,8.38208604684257e+001°)
2.30674718871928e+008	(-1.64593148405556e+001dB,8.38030174323298e+001°)
2.31206479017480e+008	(-1.64795704839884e+001dB,8.37851427365235e+001°)
2.31739464996769e+008	(-1.64998273281776e+001dB,8.37672362944302e+001°)
2.32273679635631e+008	(-1.65200853784358e+001dB,8.37492980193485e+001°)
2.32809125766421e+008	(-1.65403446397350e+001dB,8.37313278245085e+001°)
2.33345806228020e+008	(-1.65606051176814e+001dB,8.37133256229519e+001°)
2.33883723865855e+008	(-1.65808668174103e+001dB,8.36952913276675e+001°)
2.34422881531912e+008	(-1.66011297442351e+001dB,8.36772248515119e+001°)
2.34963282084750e+008	(-1.66213939036457e+001dB,8.36591261072089e+001°)
2.35504928389520e+008	(-1.66416593009210e+001dB,8.36409950073977e+001°)
2.36047823317977e+008	(-1.66619259412596e+001dB,8.36228314646163e+001°)
2.36591969748495e+008	(-1.66821938304822e+001dB,8.36046353912155e+001°)
2.37137370566084e+008	(-1.67024629738149e+001dB,8.35864066995080e+001°)
2.37684028662406e+008	(-1.67227333765941e+001dB,8.35681453016817e+001°)
2.38231946935787e+008	(-1.67430050445827e+001dB,8.35498511097614e+001°)
2.38781128291236e+008	(-1.67632779832686e+001dB,8.35315240356942e+001°)
2.39331575640457e+008	(-1.67835521980578e+001dB,8.35131639913260e+001°)
2.39883291901867e+008	(-1.68038276944635e+001dB,8.34947708883781e+001°)
2.40436280000611e+008	(-1.68241044782934e+001dB,8.34763446384246e+001°)
2.40990542868577e+008	(-1.68443825550193e+001dB,8.34578851529690e+001°)
2.41546083444411e+008	(-1.68646619303436e+001dB,8.34393923433754e+001°)
2.42102904673535e+008	(-1.68849426100096e+001dB,8.34208661208912e+001°)
2.42661009508158e+008	(-1.69052245995516e+001dB,8.34023063966776e+001°)
2.43220400907298e+008	(-1.69255079047319e+001dB,8.33837130817564e+001°)
2.43781081836792e+008	(-1.69457925314142e+001dB,8.33650860870256e+001°)
2.44343055269313e+008	(-1.69660784853152e+001dB,8.33464253232891e+001°)
2.44906324184390e+008	(-1.69863657721290e+001dB,8.33277307012416e+001°)
2.45470891568419e+008	(-1.70066543977738e+001dB,8.33090021314392e+001°)
2.46036760414678e+008	(-1.70269443681436e+001dB,8.32902395243289e+001°)
2.46603933723349e+008	(-1.70472356889855e+001dB,8.32714427902634e+001°)
2.47172414501528e+008	(-1.70675283662683e+001dB,8.32526118394568e+001°)
2.47742205763243e+008	(-1.70878224059357e+001dB,8.32337465820144e+001°)
2.48313310529472e+008	(-1.71081178139674e+001dB,8.32148469279249e+001°)
2.48885731828153e+008	(-1.71284145961963e+001dB,8.31959127870827e+001°)
2.49459472694210e+008	(-1.71487127589159e+001dB,8.31769440692151e+001°)
2.50034536169557e+008	(-1.71690123078475e+001dB,8.31579406840055e+001°)
2.50610925303125e+008	(-1.71893132492922e+001dB,8.31389025409561e+001°)
2.51188643150872e+008	(-1.72096155891016e+001dB,8.31198295495105e+001°)
2.51767692775799e+008	(-1.72299193335827e+001dB,8.31007216189460e+001°)
2.52348077247971e+008	(-1.72502244887745e+001dB,8.30815786584594e+001°)
2.52929799644527e+008	(-1.72705310609287e+001dB,8.30624005771102e+001°)
2.53512863049703e+008	(-1.72908390562089e+001dB,8.30431872838563e+001°)
2.54097270554843e+008	(-1.73111484809297e+001dB,8.30239386875252e+001°)
2.54683025258416e+008	(-1.73314593411987e+001dB,8.30046546968571e+001°)
2.55270130266037e+008	(-1.73517716432148e+001dB,8.29853352204688e+001°)
2.55858588690476e+008	(-1.73720853934441e+001dB,8.29659801668334e+001°)
2.56448403651683e+008	(-1.73924005982630e+001dB,8.29465894443226e+001°)
2.57039578276798e+008	(-1.74127172638424e+001dB,8.29271629612200e+001°)
2.57632115700169e+008	(-1.74330353969111e+001dB,8.29077006256312e+001°)
2.58226019063371e+008	(-1.74533550035219e+001dB,8.28882023456294e+001°)
2.58821291515220e+008	(-1.74736760902841e+001dB,8.28686680291099e+001°)
2.59417936211792e+008	(-1.74939986636002e+001dB,8.28490975838804e+001°)
2.60015956316437e+008	(-1.75143227300171e+001dB,8.28294909176194e+001°)
2.60615354999800e+008	(-1.75346482962240e+001dB,8.28098479378766e+001°)
2.61216135439830e+008	(-1.75549753684724e+001dB,8.27901685521409e+001°)
2.61818300821808e+008	(-1.75753039535620e+001dB,8.27704526677248e+001°)
2.62421854338354e+008	(-1.75956340581434e+001dB,8.27507001918465e+001°)
2.63026799189447e+008	(-1.76159656887775e+001dB,8.27309110316226e+001°)
2.63633138582447e+008	(-1.76362988521078e+001dB,8.27110850940477e+001°)
2.64240875732103e+008	(-1.76566335549169e+001dB,8.26912222859888e+001°)
2.64850013860579e+008	(-1.76769698038965e+001dB,8.26713225142111e+001°)
2.65460556197462e+008	(-1.76973076057624e+001dB,8.26513856853655e+001°)
2.66072505979789e+008	(-1.77176469674242e+001dB,8.26314117059681e+001°)
2.66685866452056e+008	(-1.77379878956998e+001dB,8.26114004824344e+001°)
2.67300640866239e+008	(-1.77583303973731e+001dB,8.25913519210717e+001°)
2.67916832481810e+008	(-1.77786744793070e+001dB,8.25712659280668e+001°)
2.68534444565758e+008	(-1.77990201484984e+001dB,8.25511424094789e+001°)
2.69153480392598e+008	(-1.78193674118524e+001dB,8.25309812712667e+001°)
2.69773943244399e+008	(-1.78397162764631e+001dB,8.25107824192553e+001°)
2.70395836410791e+008	(-1.78600667490529e+001dB,8.24905457592014e+001°)
2.71019163188990e+008	(-1.78804188368683e+001dB,8.24702711966898e+001°)
2.71643926883814e+008	(-1.79007725470064e+001dB,8.24499586372111e+001°)
2.72270130807697e+008	(-1.79211278864723e+001dB,8.24296079861554e+001°)
2.72897778280710e+008	(-1.79414848624014e+001dB,8.24092191487867e+001°)
2.73526872630576e+008	(-1.79618434819473e+001dB,8.23887920302555e+001°)
2.74157417192693e+008	(-1.79822037524470e+001dB,8.23683265355806e+001°)
2.74789415310144e+008	(-1.80025656808140e+001dB,8.23478225697183e+001°)
2.75422870333721e+008	(-1.80229292746396e+001dB,8.23272800374363e+001°)
2.76057785621939e+008	(-1.80432945410366e+001dB,8.23066988434463e+001°)
2.76694164541055e+008	(-1.80636614872451e+001dB,8.22860788923352e+001°)
2.77332010465088e+008	(-1.80840301207940e+001dB,8.22654200885457e+001°)
2.77971326775832e+008	(-1.81044004489545e+001dB,8.22447223364398e+001°)
2.78612116862880e+008	(-1.81247724791226e+001dB,8.22239855402550e+001°)
2.79254384123637e+008	(-1.81451462188176e+001dB,8.22032096041042e+001°)
2.79898131963339e+008	(-1.81655216754645e+001dB,8.21823944320010e+001°)
2.80543363795074e+008	(-1.81858988566107e+001dB,8.21615399278352e+001°)
2.81190083039796e+008	(-1.82062777698707e+001dB,8.21406459953787e+001°)
2.81838293126347e+008	(-1.82266584225503e+001dB,8.21197125383290e+001°)
2.82487997491473e+008	(-1.82470408225052e+001dB,8.20987394602112e+001°)
2.83139199579840e+008	(-1.82674249773351e+001dB,8.20777266644701e+001°)
2.83791902844057e+008	(-1.82878108947054e+001dB,8.20566740544334e+001°)
2.84446110744693e+008	(-1.83081985822934e+001dB,8.20355815333183e+001°)
2.85101826750292e+008	(-1.83285880476825e+001dB,8.20144490042435e+001°)
2.85759054337395e+008	(-1.83489792989972e+001dB,8.19932763701571e+001°)
2.86417796990558e+008	(-1.83693723437894e+001dB,8.19720635339635e+001°)
2.87078058202369e+008	(-1.83897671898871e+001dB,8.19508103984268e+001°)
2.87739841473467e+008	(-1.84101638453385e+001dB,8.19295168661778e+001°)
2.88403150312560e+008	(-1.84305623178331e+001dB,8.19081828397794e+001°)
2.89067988236447e+008	(-1.84509626154902e+001dB,8.18868082216374e+001°)
2.89734358770031e+008	(-1.84713647462276e+001dB,8.18653929140725e+001°)
2.90402265446344e+008	(-1.84917687180768e+001dB,8.18439368192844e+001°)
2.91071711806559e+008	(-1.85121745389734e+001dB,8.18224398393760e+001°)
2.91742701400015e+008	(-1.85325822171210e+001dB,8.18009018763123e+001°)
2.92415237784232e+008	(-1.85529917606262e+001dB,8.17793228319616e+001°)
2.93089324524930e+008	(-1.85734031775002e+001dB,8.17577026080956e+001°)
2.93764965196051e+008	(-1.85938164760708e+001dB,8.17360411063437e+001°)
2.94442163379774e+008	(-1.86142316644660e+001dB,8.17143382282505e+001°)
2.95120922666536e+008	(-1.86346487510766e+001dB,8.16925938752243e+001°)
2.95801246655052e+008	(-1.86550677439920e+001dB,8.16708079486007e+001°)
2.96483138952331e+008	(-1.86754886516656e+001dB,8.16489803495684e+001°)
2.97166603173699e+008	(-1.86959114825038e+001dB,8.16271109792148e+001°)
2.97851642942815e+008	(-1.87163362446642e+001dB,8.16051997385495e+001°)
2.98538261891692e+008	(-1.87367629468679e+001dB,8.15832465284131e+001°)
2.99226463660715e+008	(-1.87571915974333e+001dB,8.15612512495858e+001°)
2.99916251898661e+008	(-1.87776222048861e+001dB,8.15392138027193e+001°)
3.00607630262718e+008	(-1.87980547777048e+001dB,8.15171340883653e+001°)
3.01300602418507e+008	(-1.88184893244722e+001dB,8.14950120069591e+001°)
3.01995172040096e+008	(-1.88389258540739e+001dB,8.14728474587975e+001°)
3.02691342810025e+008	(-1.88593643747971e+001dB,8.14506403441397e+001°)
3.03389118419321e+008	(-1.88798048953824e+001dB,8.14283905630898e+001°)
3.04088502567522e+008	(-1.89002474247708e+001dB,8.14060980156262e+001°)
3.04789498962692e+008	(-1.89206919714074e+001dB,8.13837626016781e+001°)
3.05492111321445e+008	(-1.89411385443841e+001dB,8.13613842209998e+001°)
3.06196343368961e+008	(-1.89615871523967e+001dB,8.13389627732861e+001°)
3.06902198839009e+008	(-1.89820378042905e+001dB,8.13164981581122e+001°)
3.07609681473964e+008	(-1.90024905091080e+001dB,8.12939902749289e+001°)
3.08318795024828e+008	(-1.90229452756944e+001dB,8.12714390231062e+001°)
3.09029543251251e+008	(-1.90434021129936e+001dB,8.12488443019010e+001°)
3.09741929921550e+008	(-1.90638610300467e+001dB,8.12262060104576e+001°)
